key,offset,text,raw_hex,raw_bytes,category
dialogue_107E99,0x107E99,本州多留兵則不足用,a7a46aa9f5b0aaafaaab4fc3f6a4a4a14da5faaa5abedaaa65a4baa14dacd2b260aedaa954a5bba14da548a5bfa4d1a455a143b669a8aca548b3d3bcc4a14db068a8aca548b0eda675a14dac47c1f6a6b3a778a14db2d7c0d9a46ab77ea143a9faa4bdad59a558a74ca9baa5efa14da5bba67ba668af64a74cab68a4a3a8aca5cea14da4d6af64a74cab68b8e9adbcb5eab146a4a7a151a9faa4bdb16ab1fda7f0a4a7a14da444b1f3a46aa6d3b44ea470a14da568a5bba6d3a844a5bda14da548a677a6d3a9f6a64da45da143c440bcf4abe4a4a7a143,215,dialogue
dialogue_107F71,0x107F71,今又動兵擾民,bfa4d1a1ada4f4a7f2b373a67ea14da448acd2afcaadb9a151a4b5a453b0caa74cc25aa5c1a14da5c1ac4aa5cdabe8a14da74ca6dcc3f8a548a9dabcc4a143a4a3a670af64ad78a662a1ada14da4a3a5b2bb50bed4a143abdda9bca74cc2b3bac9a14da5b2b54da5cdc5dca143,109,dialogue
dialogue_107FE0,0x107FE0,待其有隙而後可動也,b8e9a74ca4e8be55a14da5bca569bbb4bcc4a146a4a3a670a548a45babf9a4a7a14dabdda8e4a6b3bbd8a6d3abe1a569b0caa45da143,54,dialogue
dialogue_108017,0x108017,吾欲先安屬地,bca4b5a4d1a455afc9b6c3a14da75eb1fda5fda677c4dda661a14da548a954a8e4a5bba143a6bcb5a5a6b3a6f3abd8a8a5a148,51,dialogue
dialogue_10804B,0x10804B,恐有亂民揭竿而起之危,a5a1adedd9a7d0c163adaba14da5c1a4dfaf42b0caa14daea3a6b3b6c3a5c1b4a6acf1a6d3b05fa4a7a64da143,45,dialogue
dialogue_108079,0x108079,宜輸糧以備不時之需,a9bca7a4b5a1ada46aafeea14da978b9b1ad78a5c1a14dacd2a6b3c4c8a6e2a143a979bfe9c2b3a548b3c6a4a3aec9a4a7bbdda143,53,dialogue
dialogue_1080AF,0x1080AF,然而糧草不敷使用,a6a1ada448a466b2b3a668a14db14ea74ca4d9a97ea151b54da6d3c2b3aff3a4a3bcc5a8cfa5cea14da544a4bda979a952a448b67dbec1a4a7a143,59,dialogue
dialogue_1080EB,0x1080EB,令軍士四散結營,a5a569a54fad78a468a57cb4b2b5b2c0e7a14da655b342a4d9a5d0a14da548acb0a45bad70a151a548b4c1bf6ec2b3b3c6bed4a14db260aedaa954b8a6a14dc3f8a548b0cab76ea143,73,dialogue
dialogue_108135,0x108135,公仁義及於四方,a4b5a1a544a4bda4afb871a4cea9f3a57ca4e8a14da6caa96da677a97ebcd6b77ea14da4d1a455a57caefcaa40a5ada143a6b9af75a444b855a5c1a4a7a9afa143,65,dialogue
dialogue_108177,0x108177,此乃主公之威,b1a655b070a74cb16ab0a8a7a7a14db0eaaef5a5c1a677a146a6caa96db3ebacb0a179b3f3b5cfa4a7aa76a17aa14da6b9a444a544a4bda4a7abc2a143,61,dialogue
dialogue_1081B5,0x1081B5,四郡糧倉食米充足,c0e7a1b373a67ec2d7a6aca14da57cb070c2b3addcadb9a6cca552a8aca146a75eb0eab5b4b54cafcac2b3a4a7ad57a143,49,dialogue
dialogue_1081E7,0x1081E7,修身齊家治國平天下,a5b874a448a4aaa147a179add7a8adbbf4ae61aa76b0eaa5ada4d1a455a143a17aa544a4bda548a677a4baacb0a5fda14db874a448a5e7acb0b35ca4a7a143,63,dialogue
dialogue_108228,0x108228,吾輩皆駑鈍之才,a75ebdfaacd2be71b677a4a7a47ea14da6f3b4b1a66ba8a5a148b0dfa544a4bdb0a8adbaac4fc2a4a143,42,dialogue
dialogue_108253,0x108253,並無金玉之言以獻主公,a1a455a978a47eb2a8bec7b24ca14da8c3b54caaf7a5c9a4a7a8a5a548c46da544a4bda146ba46b75ca149ba46b75ca149,49,dialogue
dialogue_108285,0x108285,豈是臣下無謀之輩所知,a75eb0bc71b0f3a4a7a8c6a14db05aac4fa6daa455b54cbfd1a4a7bdfaa9d2aabea148b0dfa544a4bdb874b5f4a143,47,dialogue
dialogue_1082B8,0x1082B8,眾卿各述其見,a1b3a9dba74cb652b0a8a14da6d0c16cbaa5c2d7a146a75ea979a94da4a7a148a979bed4a4a7a148b2b3adeba655ad7aa8e4a8a3a143,54,dialogue
dialogue_1082EF,0x1082EF,備英雄也,a6bc42b3c6ad5eb6afa45da14da4b5a4a3a6adb9cfa14dabe1a5b2acb0b177a143,33,dialogue
dialogue_108311,0x108311,何必遷延日月,b24ca1a548a9faa4bda4a7afabaa5aa14dbfb3a74cb051b1e4b8e9a14da9f6a670a4cfb478a14da6f3a5b2be45a9b5a4e9a4eba148,53,dialogue
dialogue_108347,0x108347,他日必死於小人之手,acae5db5a6a4a3a8acc4dfa45da143bbb4a6d3b54cb3c6a14da9caabe6a4d6bfd1a14da444a4c7a4d2a4a7ab69a6d5a143a54ca4e9a5b2a6baa9f3a470a448a4a7a4e2a143,69,dialogue
dialogue_10838D,0x10838D,田豐剛而犯上,b2b3adb04bb2d0a66ebfd1b54cc25fa14da5d0c2d7ade8a6d3a5c7a457a14db35ca7f1b367a6d3a4a3b4bca14dbc66b074b14da6d3b54cbfd1a14db37bacf6aa47a6d3b54ca5cea143a6b9bcc6a448aacca14db6d5a4a3acdbae65a14da5b2a5cda4bac5dca143c343a87da14ea4e5c1e0a14da4c7a4d2a4a7ab69a14da440bed4a569bee0a143a8e4be6cb84cb84cb5a5bdfaa14dc161a6b3a6cab855a14da6f3a8acb944ab76a149,169,dialogue
dialogue_108437,0x108437,公路塚中枯骨,a5b04ba4bdb8f4b6efa4a4ac5cb0a9a14da6f3a8acac45bea6a149,27,dialogue
dialogue_108453,0x108453,布豺狼也,b5a766a5acb05baf54a45da14dab69a6d3b54cbfd1a14dbbb4a9f3a568b44ea14da979a6adb9cfa4a7a143,43,dialogue
dialogue_10847F,0x10847F,今主公若不乘勢剿絕,bfb0a8b657a6b3a766a5aca4a7ab69a14db260b16faacaa448a4a7a4dfa143a4b5a544a4bdad59a4a3adbcb6d5b6cfb5b4a14da54ca4e9be69a6a8aef0a44fa14dc3f7a457bdd1b070a14dab44b45fb0eaae61a4a7a6b3a45da143,91,dialogue
dialogue_1084DC,0x1084DC,討漢賊以扶王室,a9faa4bda548b2b3a74ab9e8a14da548b16aa7f0ae7aa14db051ba7eb8e9a548a7dfa4fdabc7a14db05fa74cac4fa45da143,50,dialogue
dialogue_10850F,0x10850F,恐失大義於天下,b5a1b3b4dba767a4a7b8e9a14da9faa4bdad59a4a3b051a4a7a14daea3a5a2a46ab871a9f3a4d1a455a143,43,dialogue
dialogue_10853B,0x10853B,每日教練士卒,bfaaf1bb44a1b3a843a4e9b1d0bd6da468a8f2a14da5b2acb0abe1b177a14da569a6adb9cfa4a7a143,41,dialogue
dialogue_10857D,0x10857D,主公此時起義兵以安天下,f7a457be69a74ca464a4e9a14da5cea662a440aec9a146a544a4bda6b9aec9b05fb871a74ca548a677a4d1a455a14da7f3abdda6f3aec9a149,57,dialogue
dialogue_1085B7,0x1085B7,汝等遲緩軍心,a7acd2ac4fa6bcb5a5bff0bd77ad78a4dfa14dbe45a9b5a4e9a4eba14da6b3a7aba46aa8c6a149b05aa4a3bb44a179a74cb651afabb374a17aa547a148,61,dialogue
dialogue_1085F6,0x1085F6,待其羽翼既成,bfaaa1b3a444a448b3c7a45da143a4b5ad59a4a3c0bba14dabdda8e4a6d0c16cac4aa6a8a14dabe6c3f8b9cfa86fa143,48,dialogue
dialogue_108627,0x108627,今玄德素有英雄之名,bda544a4bdbfb3b871a74ca14dacb0a6caa96db0a3ae60a14db1a9a54dab48b871a548a9dbab54b3c7a14db553c4dfa8e4a4a3a8d3a45da146a4b5a5c8bc77afc0a6b3ad5eb6afa4a7a657a14dad59b1fea4a7a14dac4fae60bde5a45da143a4d2b0a3a440a448a4a7b177a14da548aafda57caefca4a7b1e6a14da677a64da4a7bef7a14da4a3a569a4a3b9eea143,143,dialogue
dialogue_1086B7,0x1086B7,比先坐受困者不同,a3a8eeb3d3a4a7b5a6a14da4a3a662b16ab2b1a143b1e4bedeaa6ba54fb0f5a6e6a14da468a8f2baebbd6da14da4f1a5fda7a4a8fca778aacca4a3a650a143a4b5b1f3c46db1b6a87db5a6a14da6d3bfb3b54ca657a4a7a74ca14dc5d1acb0a9faa4bda4a3a8faa143,105,dialogue
dialogue_108721,0x108721,必裹糧策馬以迎王師,b3ad5eb0eab8e9a444b1e4bedea14dab44ae5dc576a45da143a544a4bdad59a95ea46ab871a4a7a657a14da548b051a4bfb066a14dab68c3f6aa46b871a468a14da5b2bb71c2b3b5a6b0a8a548aaefa4fdae76a146ad59aad9c351a548a5efa764a14da74cb6d5a440a5e6a14db05aafe0c64ab8d1a148c440a544a4bdb9eea4a7a143,131,dialogue
dialogue_1087A5,0x1087A5,者江東孫伯符據長江之險,78aacca6bfaa46ae5da742b2c5bedaaaf8a6bfa4a7c049a14dabc2c2eda454a6bfa14da661b373a4bbb070a146bfd1a6daaa5aa468b7a5a668a14daddda548a74cbaebc2b3bc73a14da5bca569b9cfa45da143,83,dialogue
dialogue_1087F9,0x1087F9,今虎踞冀州之地,ad59a9b04ba4f3bef0aea6a57ca540a14daaf9a5cdac47a64fa14db94da9f3a4d1a455a146a4b5aaeabdf5beaca67ba4a7a661a14db3a1a455afe0a8c6aaccb7a5a668a151a4a3a569bbb4a45da143,79,dialogue
dialogue_108849,0x108849,與之為敵不利也,b05aafa540a448bad9a179a448a4a4a766a5aca14db0a8a4a4a8aaa8dfa17aa14db7c5ab4aa4a7ab69a14da4a3a569bbb4a45da151a9f5b1d9b8b3a8f4a14ec0bbbc42b3c6a14eaf7db1e4bedea14dbed4b54ca4a3b3d3a143bb50a4a7acb0bcc4a4a3a751a45da143,105,dialogue
dialogue_1088B3,0x1088B3,兼有羌人之援,aeb0a8c4cba4d9ad78a6e8b244a14daddda6b3aacaa448a4a7b4a9a14da5bca569bbb4a8faa143,39,dialogue
dialogue_1088DB,0x1088DB,況擁羌兵之眾,a6b0a8a973b05fab69a44fb94ca448a14daa70bed6aacaa74ca4a7b2b3a14da5efa4a7a4a3a9f6a143,41,dialogue
dialogue_108905,0x108905,荊州人稱八駿之一,a448a4bc42aff0a67ba448bad9a44bc240a4a7a440a14da7a4bed6aff0c1b8a445b070a14da74cbaebc2b3a8aca151bea3a455bed4b2eeb54cbcc6a14da4f4ad78baebb16aa151a8e2ad78b9efb07da14db3d3ad74a5bcaabea45da143,93,dialogue
dialogue_108963,0x108963,非好利忘義之輩,bcb3b3c1bea444a4afa448a767a46ca14dab44a66ea751a7d1b871a4a7bdfaa146a542a67bbfa4a4a7a5c1a14dbb50a9faa4bda6f3f841a148b1fea4a7a4a3b2bba14db1e6a454abe4a6d3a6e6a143,79,dialogue
dialogue_1089B3,0x1089B3,不可復興大軍,a1a74cb05fb373a67ea14da6caa96daf68b9faa14daddce96fb54cbf6ea14da4a3a569b45fbfb3a46aad78a143a979c2b5b86dad78beb9a14da4c0bbbabaeba74ca14da4d9a5d0c3e4bbc0a143a454a67ea4a7a4a4a14da46aa8c6a569a977a45da143,99,dialogue
dialogue_108A17,0x108A17,方可長驅大進,a4a4d1b448a5bca569a5cea74ca143a968abddac4bb778a14da4e8a569aaf8c558a46ab669a143,39,dialogue
dialogue_108A3F,0x108A3F,不可輕敵,a9a1b3ad5eb6afa14da4b5a7f3addda1afacb0ad78ae76a14da4a3a569bbb4bcc4a143,35,dialogue
dialogue_108A63,0x108A63,如虎生翼矣,b0b14ead78a4c5bbb4b5f8a1b3a143a4b5a1b3b16fa1afacb0bbb2a14da670aaeaa5cdc16ca86fa143,41,dialogue
dialogue_108A8D,0x108A8D,公善用兵,78a143a1b3a4bdb5bda5cea74ca14dc5dca4c6b54ca4e8a143b2b3c1f6a4d6a14da5bca569bbb4a45da143,43,dialogue
dialogue_108AB9,0x108AB9,不可與戰,4da46aa1b3b6d5a46aa14da4a3a569bb50bed4a14da575a569bb50a94da143,31,dialogue
dialogue_108AD9,0x108AD9,不若求和安民為上,ddac4ba1b3b6d5a46aa14da4a3a569a44fa8faa146ad59bb50a45bbed4a14da46ab76ca468a8f2a146a4a3ad59a844a94da677a5c1acb0a457a143,59,dialogue
dialogue_108B15,0x108B15,無用之人,4ead78a1b3b54ca5cea4a7a448a14da6f3a5b2c4b3a94da148,25,dialogue
dialogue_108B30,0x108B30,況為政以人為本,c463a57ea5b2a5fda677a4baa14daa70acb0ac46a548a448acb0a5bba143b2b3adeba6b3a6f3abd8c4b3a148,44,dialogue
dialogue_108B5D,0x108B5D,善曉兵機,a5bca5a1b3b260a9fac3fcb2a4a14db5bdbee5a74cbef7a14dafc0a6b3a46aa7d3a146ad59a4a3a6adb0a3a14da45ba5b2acb0bad7a143,55,dialogue
dialogue_108B95,0x108B95,吾知彼常有不平之意,a569a4a1b3afc0a6b3a4cfacdba14da75eaabea9bcb160a6b3a4a3a5ada4a7b74ea151a65dbca6a8e4ab69a6d3a5cea4a7a143a45babe1a5b2a5cdb177ae60a143,65,dialogue
dialogue_108BD7,0x108BD7,不可使獨掌大權,c4b74daec6a1b3a7d3a46aa4dfb0aaa14da4a3a569a8cfbf57b478a46ac576a143,33,dialogue
dialogue_108BF9,0x108BF9,何不羅而致之,aa70aca1b3a444b7eda4b5bde5a468a14da6f3a4a3c3b9a6d3ad50a4a7a148,31,dialogue
dialogue_108C19,0x108C19,因避亂隱居於此,bca5a1a1b3a6b3b867a4d1bd6ea661a4a7a47ea14da65dc1d7b6c3c1f4a97ea9f3a6b9a143a9faa4bda6f3a4a3b875a4a7a148,51,dialogue
dialogue_108C50,0x108C50,吾軍眾將皆心向主公,a75ead78b2b3b14eacd2a4dfa656a544a4bda14da544a4bda4a3a5b2a668bc7ba143,34,dialogue
dialogue_108C73,0x108C73,必效死力以報主公知遇之恩,a6a75ebdfab260b750a544a4bda4afbc77a14da5b2aec4a6baa44fa548b3f8a544a4bdaabeb94aa4a7aea6a149,45,dialogue
dialogue_108CA4,0x108CA4,拋頭顱撒熱血再所不辭,b2b3b14eacd2a9bea878b871c178a4a7a468a146a544a4bda440c16ea54fa455a14da9dfc059c660bcbbbcf6a6e5a641a9d2a4a3c3e3a149,56,dialogue
dialogue_108CDD,0x108CDD,天下英才皆齊聚主公麾下,bd6ea6a544a4bdc2a7bde5a455a468a14db752a47ea4a7a657b94da9f3a57ca4e8a146a4d1a455ad5ea47eacd2bbf4bb45a544a4bdbea3a455a14da548bac9baf8c1a1a4a7a44fa143,73,dialogue
dialogue_108D27,0x108D27,公如願行三顧之禮示其求才若渴,bca544a4bda670c440a6e6a454c555a4a7c2a7a5dca8e4a844a47ead59b4f7a14da57ca4e8a657a468b05aa6b3a4a3aa41a4a7b27aa148,55,dialogue
dialogue_108D60,0x108D60,鄉野之間並無可用之才,b66db3a5a4a7b6a1a8c3b54ca569a5cea4a7a47ea14da544a4bda4a3a5b2b64fa4dfa9f3a6b9a143,40,dialogue
dialogue_108D89,0x108D89,主公宜觀其人以視其才而用之,bbbcf6a472a6ecafc0c05ca4a7bdfaa14da9dba4a7a6f3a5cea148a544a4bda979c65ba8e4a448a548b5f8a8e4a47ea6d3a5cea4a7a143,55,dialogue
dialogue_108DC1,0x108DC1,才主公信賞必罰,5ea47ea544a4bdab48bde0a5b2bb40a14da6daa455a8c3b54ca4a3aa41aacca143,33,dialogue
dialogue_108DE3,0x108DE3,賞虛施則勞臣怨,bcbde0a4a3a569a548b5eaac49a14dbde0b5eaac49ab68b3d2a6daabe8a143,31,dialogue
dialogue_108E03,0x108E03,乃遷善黜惡之法,4dab48bde0a5b2bb40a14da444be45b5bdc24ab463a4a7aa6ba143,27,dialogue
dialogue_108E3B,0x108E3B,以肝腦塗地,a4c440a548a878b8a3b6eea661a14db3f8aabea476a4a7aea6a143,27,dialogue
dialogue_108E57,0x108E57,不因一女子而效死力,a4a6b9a448a4a3a65da440a46ba46ca6d3aec4a6baa44fa146a544a4bda979b8d4a4a7a143,37,dialogue
dialogue_108E7D,0x108E7D,主公心腹猛將也,a47ea5a1b3a444a544a4bda4dfb8a1b272b14ea45da143a544a4bdad59b44ea6b9bef7b77ca14da548a6b9a46bbde7bb50a1b3a14da1b3b750a46aaea6a14da5b2a548a6bab3f8a544a4bda143a544a4bdbdd0a6dba454abe4a143,91,dialogue
dialogue_108EDA,0x108EDA,仍雖以名馬賜之,a4b4c1f6a548a657b0a8bde7a4a7a14da6b9a448a5e7a4a3b0caa4dfa45da143,32,dialogue
dialogue_108F15,0x108F15,主公何以賜予重寶,a448a4a1b3a97ca5bcabd8a55ca5dfa657a14da544a4bda6f3a548bde7a4a9adabc45fa148,37,dialogue
dialogue_108F3B,0x108F3B,則勇士知其所死,a1bde0bde7aabea8e4a9d2ac49a14dab68ab69a468aabea8e4a9d2a6baa143,31,dialogue
dialogue_108F5B,0x108F5B,將公主賜於此人,b7a1b3b84cb84cb165a47ea151b14ea4bda544bde7a9f3a6b9a448a14da444a9faaf5db774a7eba45da143,43,dialogue
dialogue_108F88,0x108F88,乃當世之英傑,a1b3afc0a8d3a9beb871a14da55cbeb1b343acb1a151a444b7eda540a4a7ad5eb3c7a149a9dbacb0be74b0a8a14da444a9fab5a6a45da143,56,dialogue
dialogue_108FC1,0x108FC1,此人必生反意,40b0a8b9dca8e4acc3c45fa14da6b9a448a5b2a5cda4cfb74ea143,27,dialogue
dialogue_108FDD,0x108FDD,乃明珠暗投也,bda6f3a6b9a448bed6a6b9adabc45fa14da444a9faaf5db774a7eba45da146a4a3ad59a544a4bdb9dca4a7a143,45,dialogue
dialogue_10900B,0x10900B,乃安邦定國之材,43a1afa444a677a8b9a977b0eaa4a7a7f7a14da9faa4bda6f3a6d3b1cbb1f3a4a7a148,35,dialogue
dialogue_10902F,0x10902F,明公如執意流放此人,5da1afb948b066a457b74ea14da9faa4bda670b0f5b74eac79a9f1a6b9a448a14da8cca9faa4bda4a7a8a3a5e7a569a143,49,dialogue
dialogue_109061,0x109061,英部傢悀,ad5eb3a1b3c3d1a448a4a3a9faa146bfcba470a448a14dbbb7bde5a6daa14da8e4abe1a5b2b1d1a149,41,dialogue
dialogue_10908B,0x10908B,況且事未可定,a4a454ad78a9f6b16fa14da440b14ec3f8a844a146aa70a542a8c6a5bca569a977a141a4a3a569a66bb1fea143,45,dialogue
dialogue_1090B9,0x1090B9,若孕慾庤,ad59a5a5bca4ceb669a74ca14da5fdb1d9a46ab14ea14da9f3ad78a4a3a751a143a542a45ebcc8a74ba143,43,dialogue
dialogue_1090E5,0x1090E5,若不斬草除根,a4a7a1a6b9a448ad59a4a3b1d9aff3b0a3aedaa141a5b2acb0b3e0a8ada4a7a5bb2e,34,dialogue
dialogue_109108,0x109108,今日不殺此賊,a4b5a4e9a4a3b1fea6b9b8e9a14dabe1a5b2acb0bad7a143,24,dialogue
dialogue_109121,0x109121,留你何用,c3d1a4b064b0eaa4a7ae7ba14daf64a741a6f3a5cea149,23,dialogue
dialogue_109143,0x109143,珜煽捫悝琠囥,a1a6d1a4c7a4d2b3bab4b1bfd1a7daa9caa952a149a75ea5b2b051a4a7a149,31,dialogue
dialogue_109165,0x109165,召的方式,a977a1bdd0bfefbedcbc78a56caabaa4e8a6a1a148,21,dialogue
dialogue_10918F,0x10918F,徵召武將的郡縣,a4bdd0bfefbedcad6ebc78a56caa5ab14eaabab070bfa4a149,25,dialogue
dialogue_1091AC,0x1091AC,無在野武將,06c2a6b9b070b54ca662b3a5aa5ab14ea149,18,dialogue
dialogue_1091BF,0x1091BF,徵召的武將,b9bdd0bfefbedcad6ebc78a56caabaaa5ab14ea149,21,dialogue
dialogue_1091D5,0x1091D5,磥局郈嚝僁嵽籊洈怐漯,eaa4a7bdd0bfefbedcbee1a5f4a8cfaaccaabaaa5ab14ea149,25,dialogue
dialogue_1091EF,0x1091EF,請輸入賜予的黃金數,49bdd0bfe9a44abde7a4a9aabab6c0aaf7bcc6283130302d2564293a,28,dialogue
dialogue_1092AA,0x1092AA,誓死不願投效,c0aa0606257301bb7da6baa4a3c440a7ebaec4a14906c2bc78a56ca5a2b1d1a149,33,dialogue
dialogue_1092CC,0x1092CC,召失敗,06c2bc78a56ca5a2b1d1a149,12,dialogue
dialogue_109317,0x109317,以美色誘之,590663257301b9ef0606257301a548acfca6e2bba4a4a7a149,25,dialogue
dialogue_1093B4,0x1093B4,的郡內沒有名馬,06c2a741aabab070a4baa853a6b3a657b0a8a149,20,dialogue
dialogue_109474,0x109474,主閣下您沒有任何寶物,06c2a767a544bbd5a455b17aa853a6b3a5f4a6f3c45faaaba149,26,dialogue
dialogue_10948F,0x10948F,請選擇要贈予的寶物,25bdd0bfefbedcad6ec3d8a4a9aabac45faaaba149,21,dialogue
dialogue_10958C,0x10958C,無適當武將可徵召,06c2a6b9b070b54cbe41b7edaa5ab14ea569bc78a56ca149,24,dialogue
dialogue_1095BC,0x1095BC,處曉以大義,0663257301bfcbb3580606257301b342bee5a548a46ab871a149,26,dialogue
dialogue_109650,0x109650,請選擇要改變官職的郡,bdd0bfefbedcad6ea7efc5dca978c2beaabab070,20,dialogue
dialogue_109668,0x109668,請選擇要改變官職的武將,bdd0bfefbedcad6ea7efc5dca978c2beaabaaa5ab14ea149,24,dialogue
dialogue_109684,0x109684,請選擇欲要改變的官職,bdd0bfefbedcb1fdad6ea7efc5dcaabaa978c2bea148,22,dialogue
dialogue_1096D8,0x1096D8,所屬的武將總人數不足六人,06c2b17aa9d2c4ddaabaaa5ab14ec160a448bcc6a4a3a8aca4bba448a141ac47b54caa6bb0f5a6e6a14901,43,dialogue
dialogue_109704,0x109704,請選擇本次朝廷會議的主題,bdd0bfefbedca5bba6b8b4c2a7cab77cc4b3aabaa544c344,24,dialogue
dialogue_10971D,0x10971D,改鬚郈嚝颩,a7efc5bdd0bfefbedcad6ea7f0a5b4aabab070bfa4a149,23,dialogue
dialogue_109738,0x109738,此計施不得,06c2a6b9b070b54ca448a6fbbadea149a6b9ad70ac49a4a3b16f,26,dialogue
dialogue_10978D,0x10978D,迒昍昍,5940cdcccccccccc,8,dialogue
dialogue_109796,0x109796,請選擇要討論的國家,405abdd0bfefbedcad6eb051bdd7aabab0eaae61a149,22,dialogue
dialogue_10989C,0x10989C,請選擇要賞賜武將的郡縣,bdd0bfefbedcad6ebde0bde7aa5ab14eaabab070bfa4a149,24,dialogue
dialogue_1098CE,0x1098CE,請輸入賞賜的黃金數,4040bdd0bfe9a44abde0bde7aabab6c0aaf7bcc6283130302d2564293a,29,dialogue
dialogue_1099E0,0x1099E0,您膝下已無公主也,5940acb006c2bbd5a455b17abda5a455a477b54ca4bda544a45da149,28,dialogue
dialogue_109A1A,0x109A1A,請選擇要賜婚的武將,5940bdd0bfefbedcad6ebde7b142aabaaa5ab14ea149,22,dialogue
dialogue_109A37,0x109A37,將公主嫁予,5940e7aa060663257301b14ea4bda544b6f9a4a90606257301,25,dialogue
dialogue_109A54,0x109A54,請選擇處分的方式,bdd0bfefbedcb342a4c0aabaa4e8a6a1a148,18,dialogue
dialogue_109A67,0x109A67,請選擇要處分武將的郡縣,40bdd0bfefbedcad6eb342a4c0aa5ab14eaabab070bfa4a149,25,dialogue
dialogue_109A9D,0x109A9D,請選擇要沒收的寶物,acb006bdd0bfefbedcad6ea853a6acaabac45faaaba149,23,dialogue
dialogue_109AF0,0x109AF0,請選擇要流放武將的郡縣,bdd0bfefbedcad6eac79a9f1aa5ab14eaabab070bfa4a149,24,dialogue
dialogue_109B0C,0x109B0C,請選擇要流放的武將,bdd0bfefbedcad6eac79a9f1aabaaa5ab14ea149,20,dialogue
dialogue_109B32,0x109B32,斬首武將的郡縣,4eaabdd0bfefbedcad6eb1d9adbaaa5ab14eaabab070bfa4a149,26,dialogue
dialogue_109B4D,0x109B4D,物直郈嚝颩,aaabaabdd0bfefbedcad6eb1d9adbaaabaaa5ab14ea149,23,dialogue
dialogue_109B80,0x109B80,被斬首示眾了,06062573b351b1d9adbaa5dcb2b3a446a149,18,dialogue
dialogue_109BC4,0x109BC4,乃吾之刀下魚,a1b3a444a75ea4a7a44da455b3bda14eab5ba457a6d7a151a7f0a4a7a759b7c0a14dc0bba4a7ab68af7da143a6f3a4a3bcc4a4a7a148,54,dialogue
dialogue_109BFB,0x109BFB,今兩國合則相利,5ca4b5a8e2b0eaa658ab68acdba751a14da4c0ab68acdbae60a151a4aca4a3ab49a5c7a14da444a457a457a4a7b5a6a45da143,51,dialogue
dialogue_109C5F,0x109C5F,幸而不辱君命,06a1afa9afa6d3a4a3b064a767a952a143,17,dialogue
dialogue_109C74,0x109C74,謀我甚切,a1b3bfd1a7daacc6a4c1a14da5b2a4a3a650b74ea143,22,dialogue
dialogue_109C8B,0x109C8B,信義名於諸侯,51a4b5a4d1a455afc9b6c3a14db05bb05cb94db3a5a151a1b3ab48b871a657a9f3bdd1ab4aa14da8e2b0eaa4acacb0ae42bea6a14da548a677b6c3a540a14da5c1a4a7a9d2b1e6a45da143,75,dialogue
dialogue_109CD7,0x109CD7,明公宜速伐之,a7a1b3b54cc2a7a14db463a8a5acdba656a151a9faa4bda979b374a5efa4a7a143,33,dialogue
dialogue_109CF9,0x109CF9,乃主公之威,a5b8f5a1b3b35ca4a7a14da444a544a4bda4a7abc2a143,23,dialogue
dialogue_109D11,0x109D11,背信無義之輩,afa9afa1b3a444ad49ab48b54cb871a4a7bdfaa14da5b2a4a3a558a74ca143,31,dialogue
dialogue_109D31,0x109D31,差一舌辯之士,bfd1a7a4b5a569ae74a440a6dec547a4a7a468a14df6d2aed1a9b9bba1a1b3a14da8cfbfb3a74ca8faa1ada14da54fa1afadbaa7c0a4a3afe0acdbb1cfa14db6d5a5b2a64da86fa143,73,dialogue
dialogue_109D7B,0x109D7B,不能說服,a5a249a4a3a47ea14da4a3afe0bba1aa41a1b3a558a74ca149,25,dialogue
dialogue_109D95,0x109D95,令一上將率軍相助,b54cc2a1b3b14ea54fa440a457b14eb276ad78acdba755a143,25,dialogue
dialogue_109DAF,0x109DAF,見鄰國有難,a4a1b3a444a4afb871a4a7a448a14da8a3be46b0eaa6b3c3f8a14da5b2c0b3a8e4a844a143,37,dialogue
dialogue_109DD5,0x109DD5,吾國積怨已久,ab48b5a1b3bb50a75eb0eabf6eabe8a477a45ba14da8a3a75ea844b4a9a14da4cfa6d3a6dbc36ea8e4b575a14da4debcc4a8d3a7f0a143,55,dialogue
dialogue_109E0D,0x109E0D,以金糧相助,a8cfbfa1b3b35ca548aaf7c2b3acdba755a143,19,dialogue
dialogue_109E21,0x109E21,不願借糧,a4a3afa1b3b54cb871a14da4a3c440adc9c2b3a143,21,dialogue
dialogue_109E37,0x109E37,令一上將率大軍破之為上策,a2a1b3a444bfbfbab8a470a8b9a14da6f3a5b2b35ca440a4bda544a548a94da4a7a148a54fa440a457b14eb276a46aad78af7da4a7acb0a457b5a6a143,61,dialogue
dialogue_109E75,0x109E75,眾諸侯必不敢正視吾,a448a1a75eb0eabb50a1b3b5b2acb0a553a7cca4a7a8b9a14db2b3bdd1ab4aa5b2a4a3b4b1a5bfb5f8a75ea143,45,dialogue
dialogue_109EA4,0x109EA4,欣然許之,a1b3aa59b54db35ca4a7a143,12,dialogue
dialogue_109EB1,0x109EB1,主公何不引軍伐之,d3a6dba1b3b6c6ba43b54cc2a7a14da558a8a5a4a3bbb9a143a544a4bda6f3a4a3a4dead78a5efa4a7a148,43,dialogue
dialogue_109EDD,0x109EDD,何須資糧於賊,afa1b3a1b3a4a3a8acacb0c4dfa14da6f3b6b7b8eac2b3a9f3b8e9a151a74ca6a5acdba8a3a14da5b2af7da1b3a143,47,dialogue
